State,District,Year,Season,Crop,Area,Production,SoilType,Avg Rainfall(mm),Avg Temperature
Maharashtra,JALGAON,1998.0,Kharif,Arhar/Tur,24400.0,13900.0,Loamy,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Arhar/Tur,46100.0,26000.0,Loamy,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Arhar/Tur,3500.0,1300.0,Loamy,223.7,23.2
Maharashtra,LATUR,1998.0,Kharif,Arhar/Tur,66000.0,71200.0,Loamy,223.7,23.2
Maharashtra,NAGPUR,1998.0,Kharif,Arhar/Tur,51100.0,35000.0,Loamy,223.7,23.2
Maharashtra,NANDED,1998.0,Kharif,Arhar/Tur,48100.0,49900.0,Loamy,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Arhar/Tur,9300.0,4300.0,Loamy,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Arhar/Tur,74900.0,44900.0,Loamy,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Arhar/Tur,73300.0,56200.0,Loamy,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Arhar/Tur,3900.0,1100.0,Loamy,223.7,23.2
Maharashtra,RAIGAD,1998.0,Kharif,Arhar/Tur,1000.0,500.0,Loamy,223.7,23.2
Maharashtra,RATNAGIRI,1998.0,Kharif,Arhar/Tur,500.0,200.0,Loamy,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Arhar/Tur,13800.0,5300.0,Loamy,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Arhar/Tur,7600.0,2900.0,Loamy,223.7,23.2
Maharashtra,SOLAPUR,1998.0,Kharif,Arhar/Tur,27500.0,8400.0,Loamy,223.7,23.2
Maharashtra,THANE,1998.0,Kharif,Arhar/Tur,3100.0,1400.0,Loamy,223.7,23.2
Maharashtra,WARDHA,1998.0,Kharif,Arhar/Tur,45800.0,44800.0,Loamy,223.7,23.2
Maharashtra,YAVATMAL,1998.0,Kharif,Arhar/Tur,111600.0,114600.0,Loamy,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Bajra,302400.0,243900.0,Black,223.7,23.2
Maharashtra,AKOLA,1998.0,Kharif,Bajra,5600.0,2900.0,Black,223.7,23.2
Maharashtra,AMRAVATI,1998.0,Kharif,Bajra,1900.0,1000.0,Black,223.7,23.2
Maharashtra,AURANGABAD,1998.0,Kharif,Bajra,131000.0,116600.0,Black,223.7,23.2
Maharashtra,BEED,1998.0,Kharif,Bajra,176800.0,116600.0,Black,223.7,23.2
Maharashtra,BULDHANA,1998.0,Kharif,Bajra,5500.0,2900.0,Black,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Bajra,174100.0,184800.0,Black,223.7,23.2
Maharashtra,JALGAON,1998.0,Kharif,Bajra,71800.0,80500.0,Black,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Bajra,80800.0,64400.0,Black,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Bajra,100.0,100.0,Black,223.7,23.2
Maharashtra,LATUR,1998.0,Kharif,Bajra,9900.0,4700.0,Black,223.7,23.2
Maharashtra,NAGPUR,1998.0,Kharif,Bajra,100.0,100.0,Black,223.7,23.2
Maharashtra,NANDED,1998.0,Kharif,Bajra,300.0,200.0,Black,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Bajra,387500.0,403300.0,Black,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Bajra,17600.0,8600.0,Black,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Bajra,8200.0,4800.0,Black,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Bajra,150000.0,110900.0,Black,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Bajra,100600.0,53400.0,Black,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Bajra,89100.0,69100.0,Black,223.7,23.2
Maharashtra,SOLAPUR,1998.0,Kharif,Bajra,37400.0,18900.0,Black,223.7,23.2
Maharashtra,WARDHA,1998.0,Kharif,Bajra,100.0,100.0,Black,223.7,23.2
Maharashtra,YAVATMAL,1998.0,Kharif,Bajra,8900.0,4700.0,Black,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Jowar,300.0,500.0,Loamy,223.7,23.2
Maharashtra,AKOLA,1998.0,Kharif,Jowar,165800.0,244000.0,Loamy,223.7,23.2
Maharashtra,AMRAVATI,1998.0,Kharif,Jowar,115200.0,173500.0,Loamy,223.7,23.2
Maharashtra,AURANGABAD,1998.0,Kharif,Jowar,28100.0,40000.0,Loamy,223.7,23.2
Maharashtra,BEED,1998.0,Kharif,Jowar,73600.0,58000.0,Loamy,223.7,23.2
Maharashtra,BULDHANA,1998.0,Kharif,Jowar,130500.0,232500.0,Loamy,223.7,23.2
Maharashtra,CHANDRAPUR,1998.0,Kharif,Jowar,20900.0,18800.0,Loamy,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Jowar,73000.0,119200.0,Loamy,223.7,23.2
Maharashtra,GADCHIROLI,1998.0,Kharif,Jowar,100.0,100.0,Loamy,223.7,23.2
Maharashtra,JALGAON,1998.0,Kharif,Jowar,157300.0,319400.0,Loamy,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Jowar,36200.0,45800.0,Loamy,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Jowar,15200.0,31800.0,Loamy,223.7,23.2
Maharashtra,LATUR,1998.0,Kharif,Jowar,176700.0,254400.0,Loamy,223.7,23.2
Maharashtra,NAGPUR,1998.0,Kharif,Jowar,54500.0,55900.0,Loamy,223.7,23.2
Maharashtra,NANDED,1998.0,Kharif,Jowar,201700.0,234400.0,Loamy,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Jowar,15500.0,23100.0,Loamy,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Jowar,98500.0,94300.0,Loamy,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Jowar,181600.0,202500.0,Loamy,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Jowar,4000.0,5600.0,Loamy,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Jowar,123900.0,220400.0,Loamy,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Jowar,69600.0,128300.0,Loamy,223.7,23.2
Maharashtra,SOLAPUR,1998.0,Kharif,Jowar,1300.0,900.0,Loamy,223.7,23.2
Maharashtra,WARDHA,1998.0,Kharif,Jowar,54100.0,58200.0,Loamy,223.7,23.2
Maharashtra,YAVATMAL,1998.0,Kharif,Jowar,157300.0,223700.0,Loamy,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Maize,5800.0,12500.0,Sandy,223.7,23.2
Maharashtra,AKOLA,1998.0,Kharif,Maize,400.0,800.0,Sandy,223.7,23.2
Maharashtra,AMRAVATI,1998.0,Kharif,Maize,800.0,1500.0,Sandy,223.7,23.2
Maharashtra,AURANGABAD,1998.0,Kharif,Maize,41700.0,90400.0,Sandy,223.7,23.2
Maharashtra,BEED,1998.0,Kharif,Maize,3000.0,6500.0,Sandy,223.7,23.2
Maharashtra,BHANDARA,1998.0,Kharif,Maize,200.0,400.0,Sandy,223.7,23.2
Maharashtra,BULDHANA,1998.0,Kharif,Maize,22000.0,39900.0,Sandy,223.7,23.2
Maharashtra,CHANDRAPUR,1998.0,Kharif,Maize,100.0,200.0,Sandy,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Maize,18800.0,37300.0,Sandy,223.7,23.2
Maharashtra,GADCHIROLI,1998.0,Kharif,Maize,3000.0,5700.0,Sandy,223.7,23.2
Maharashtra,JALGAON,1998.0,Kharif,Maize,7700.0,16300.0,Sandy,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Maize,33200.0,73600.0,Sandy,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Maize,2300.0,4600.0,Sandy,223.7,23.2
Maharashtra,LATUR,1998.0,Kharif,Maize,3900.0,7300.0,Sandy,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Maize,15700.0,32300.0,Sandy,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Maize,9100.0,3700.0,Sandy,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Maize,1300.0,2400.0,Sandy,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Maize,4800.0,10400.0,Sandy,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Maize,8200.0,16000.0,Sandy,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Maize,7200.0,14800.0,Sandy,223.7,23.2
Maharashtra,SOLAPUR,1998.0,Kharif,Maize,11000.0,23400.0,Sandy,223.7,23.2
Maharashtra,WARDHA,1998.0,Kharif,Maize,100.0,200.0,Sandy,223.7,23.2
Maharashtra,YAVATMAL,1998.0,Kharif,Maize,100.0,200.0,Sandy,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Moong(Green Gram),15600.0,9100.0,Loamy,223.7,23.2
Maharashtra,AKOLA,1998.0,Kharif,Moong(Green Gram),121400.0,93600.0,Loamy,223.7,23.2
Maharashtra,AMRAVATI,1998.0,Kharif,Moong(Green Gram),57600.0,30200.0,Loamy,223.7,23.2
Maharashtra,AURANGABAD,1998.0,Kharif,Moong(Green Gram),13500.0,7100.0,Loamy,223.7,23.2
Maharashtra,BEED,1998.0,Kharif,Moong(Green Gram),17200.0,7000.0,Loamy,223.7,23.2
Maharashtra,BHANDARA,1998.0,Kharif,Moong(Green Gram),600.0,300.0,Loamy,223.7,23.2
Maharashtra,BULDHANA,1998.0,Kharif,Moong(Green Gram),63700.0,41100.0,Loamy,223.7,23.2
Maharashtra,CHANDRAPUR,1998.0,Kharif,Moong(Green Gram),2700.0,1500.0,Loamy,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Moong(Green Gram),33500.0,19600.0,Loamy,223.7,23.2
Maharashtra,GADCHIROLI,1998.0,Kharif,Moong(Green Gram),100.0,100.0,Loamy,223.7,23.2
Maharashtra,JALGAON,1998.0,Kharif,Moong(Green Gram),33200.0,23100.0,Loamy,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Moong(Green Gram),53200.0,29500.0,Loamy,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Moong(Green Gram),1400.0,700.0,Loamy,223.7,23.2
Maharashtra,LATUR,1998.0,Kharif,Moong(Green Gram),24200.0,13500.0,Loamy,223.7,23.2
Maharashtra,NAGPUR,1998.0,Kharif,Moong(Green Gram),2900.0,900.0,Loamy,223.7,23.2
Maharashtra,NANDED,1998.0,Kharif,Moong(Green Gram),35600.0,19400.0,Loamy,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Moong(Green Gram),7900.0,5300.0,Loamy,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Moong(Green Gram),12600.0,4400.0,Loamy,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Moong(Green Gram),78800.0,25000.0,Loamy,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Moong(Green Gram),7800.0,4000.0,Loamy,223.7,23.2
Maharashtra,RAIGAD,1998.0,Kharif,Moong(Green Gram),100.0,100.0,Loamy,223.7,23.2
Maharashtra,RATNAGIRI,1998.0,Kharif,Moong(Green Gram),100.0,100.0,Loamy,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Moong(Green Gram),6900.0,3000.0,Loamy,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Moong(Green Gram),5500.0,3200.0,Loamy,223.7,23.2
Maharashtra,SINDHUDURG,1998.0,Kharif,Moong(Green Gram),100.0,100.0,Loamy,223.7,23.2
Maharashtra,SOLAPUR,1998.0,Kharif,Moong(Green Gram),3900.0,1700.0,Loamy,223.7,23.2
Maharashtra,WARDHA,1998.0,Kharif,Moong(Green Gram),1300.0,900.0,Loamy,223.7,23.2
Maharashtra,YAVATMAL,1998.0,Kharif,Moong(Green Gram),47700.0,31200.0,Loamy,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Ragi,3000.0,2100.0,Sandy,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Ragi,9100.0,7100.0,Sandy,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Ragi,25400.0,38400.0,Sandy,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Ragi,44800.0,39500.0,Sandy,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Ragi,12300.0,8400.0,Sandy,223.7,23.2
Maharashtra,RAIGAD,1998.0,Kharif,Ragi,12600.0,10100.0,Sandy,223.7,23.2
Maharashtra,RATNAGIRI,1998.0,Kharif,Ragi,19900.0,21500.0,Sandy,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Ragi,800.0,1200.0,Sandy,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Ragi,8900.0,13600.0,Sandy,223.7,23.2
Maharashtra,SINDHUDURG,1998.0,Kharif,Ragi,3200.0,3400.0,Sandy,223.7,23.2
Maharashtra,THANE,1998.0,Kharif,Ragi,17000.0,13800.0,Sandy,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Rice,5600.0,7400.0,Loamy,223.7,23.2
Maharashtra,AKOLA,1998.0,Kharif,Rice,2900.0,2000.0,Loamy,223.7,23.2
Maharashtra,AMRAVATI,1998.0,Kharif,Rice,8700.0,6100.0,Loamy,223.7,23.2
Maharashtra,AURANGABAD,1998.0,Kharif,Rice,1200.0,600.0,Loamy,223.7,23.2
Maharashtra,BEED,1998.0,Kharif,Rice,3500.0,1400.0,Loamy,223.7,23.2
Maharashtra,BHANDARA,1998.0,Kharif,Rice,311400.0,365800.0,Loamy,223.7,23.2
Maharashtra,BULDHANA,1998.0,Kharif,Rice,500.0,400.0,Loamy,223.7,23.2
Maharashtra,CHANDRAPUR,1998.0,Kharif,Rice,132200.0,159700.0,Loamy,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Rice,26400.0,15900.0,Loamy,223.7,23.2
Maharashtra,GADCHIROLI,1998.0,Kharif,Rice,138300.0,154100.0,Loamy,223.7,23.2
Maharashtra,JALGAON,1998.0,Kharif,Rice,1800.0,1900.0,Loamy,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Rice,1100.0,400.0,Loamy,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Rice,106000.0,289100.0,Loamy,223.7,23.2
Maharashtra,LATUR,1998.0,Kharif,Rice,20300.0,9800.0,Loamy,223.7,23.2
Maharashtra,NAGPUR,1998.0,Kharif,Rice,29000.0,40000.0,Loamy,223.7,23.2
Maharashtra,NANDED,1998.0,Kharif,Rice,25300.0,15800.0,Loamy,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Rice,45600.0,57200.0,Loamy,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Rice,14800.0,3600.0,Loamy,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Rice,22900.0,10300.0,Loamy,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Rice,60800.0,73700.0,Loamy,223.7,23.2
Maharashtra,RAIGAD,1998.0,Kharif,Rice,127300.0,326700.0,Loamy,223.7,23.2
Maharashtra,RATNAGIRI,1998.0,Kharif,Rice,78400.0,219100.0,Loamy,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Rice,16300.0,51500.0,Loamy,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Rice,41500.0,100200.0,Loamy,223.7,23.2
Maharashtra,SINDHUDURG,1998.0,Kharif,Rice,75600.0,208200.0,Loamy,223.7,23.2
Maharashtra,SOLAPUR,1998.0,Kharif,Rice,2900.0,3300.0,Loamy,223.7,23.2
Maharashtra,THANE,1998.0,Kharif,Rice,139500.0,266400.0,Loamy,223.7,23.2
Maharashtra,WARDHA,1998.0,Kharif,Rice,500.0,500.0,Loamy,223.7,23.2
Maharashtra,YAVATMAL,1998.0,Kharif,Rice,5400.0,4000.0,Loamy,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Sugarcane,59600.0,5231800.0,Black,223.7,23.2
Maharashtra,AKOLA,1998.0,Kharif,Sugarcane,1500.0,124400.0,Black,223.7,23.2
Maharashtra,AMRAVATI,1998.0,Kharif,Sugarcane,2000.0,169900.0,Black,223.7,23.2
Maharashtra,AURANGABAD,1998.0,Kharif,Sugarcane,15800.0,333000.0,Black,223.7,23.2
Maharashtra,BEED,1998.0,Kharif,Sugarcane,20200.0,2685400.0,Black,223.7,23.2
Maharashtra,BHANDARA,1998.0,Kharif,Sugarcane,700.0,59300.0,Black,223.7,23.2
Maharashtra,BULDHANA,1998.0,Kharif,Sugarcane,800.0,65100.0,Black,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Sugarcane,10500.0,756100.0,Black,223.7,23.2
Maharashtra,JALGAON,1998.0,Kharif,Sugarcane,10700.0,1024300.0,Black,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Sugarcane,6700.0,543100.0,Black,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Sugarcane,94700.0,9030400.0,Black,223.7,23.2
Maharashtra,LATUR,1998.0,Kharif,Sugarcane,23300.0,1557000.0,Black,223.7,23.2
Maharashtra,NAGPUR,1998.0,Kharif,Sugarcane,600.0,56400.0,Black,223.7,23.2
Maharashtra,NANDED,1998.0,Kharif,Sugarcane,11000.0,849000.0,Black,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Sugarcane,23700.0,2138300.0,Black,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Sugarcane,16700.0,1344300.0,Black,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Sugarcane,17300.0,1314500.0,Black,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Sugarcane,48500.0,4288000.0,Black,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Sugarcane,48600.0,4892200.0,Black,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Sugarcane,45100.0,4439800.0,Black,223.7,23.2
Maharashtra,SOLAPUR,1998.0,Kharif,Sugarcane,62500.0,5480500.0,Black,223.7,23.2
Maharashtra,WARDHA,1998.0,Kharif,Sugarcane,2800.0,229800.0,Black,223.7,23.2
Maharashtra,YAVATMAL,1998.0,Kharif,Sugarcane,6500.0,538500.0,Black,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Urad,2800.0,1300.0,Loamy,223.7,23.2
Maharashtra,AKOLA,1998.0,Kharif,Urad,76700.0,56100.0,Loamy,223.7,23.2
Maharashtra,AMRAVATI,1998.0,Kharif,Urad,9900.0,5400.0,Loamy,223.7,23.2
Maharashtra,AURANGABAD,1998.0,Kharif,Urad,7200.0,3800.0,Loamy,223.7,23.2
Maharashtra,BEED,1998.0,Kharif,Urad,8400.0,3300.0,Loamy,223.7,23.2
Maharashtra,BHANDARA,1998.0,Kharif,Urad,1700.0,500.0,Loamy,223.7,23.2
Maharashtra,BULDHANA,1998.0,Kharif,Urad,63700.0,41000.0,Loamy,223.7,23.2
Maharashtra,CHANDRAPUR,1998.0,Kharif,Urad,1700.0,1300.0,Loamy,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Urad,32600.0,26500.0,Loamy,223.7,23.2
Maharashtra,GADCHIROLI,1998.0,Kharif,Urad,100.0,100.0,Loamy,223.7,23.2
Maharashtra,JALGAON,1998.0,Kharif,Urad,56800.0,37300.0,Loamy,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Urad,15100.0,9600.0,Loamy,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Urad,3900.0,2400.0,Loamy,223.7,23.2
Maharashtra,LATUR,1998.0,Kharif,Urad,76800.0,52300.0,Loamy,223.7,23.2
Maharashtra,NAGPUR,1998.0,Kharif,Urad,2800.0,700.0,Loamy,223.7,23.2
Maharashtra,NANDED,1998.0,Kharif,Urad,48500.0,31900.0,Loamy,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Urad,12900.0,7200.0,Loamy,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Urad,31900.0,14700.0,Loamy,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Urad,28300.0,13800.0,Loamy,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Urad,2600.0,1300.0,Loamy,223.7,23.2
Maharashtra,RAIGAD,1998.0,Kharif,Urad,800.0,600.0,Loamy,223.7,23.2
Maharashtra,RATNAGIRI,1998.0,Kharif,Urad,100.0,100.0,Loamy,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Urad,8600.0,5800.0,Loamy,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Urad,4400.0,2200.0,Loamy,223.7,23.2
Maharashtra,SINDHUDURG,1998.0,Kharif,Urad,300.0,200.0,Loamy,223.7,23.2
Maharashtra,SOLAPUR,1998.0,Kharif,Urad,3400.0,1500.0,Loamy,223.7,23.2
Maharashtra,THANE,1998.0,Kharif,Urad,4900.0,3900.0,Loamy,223.7,23.2
Maharashtra,WARDHA,1998.0,Kharif,Urad,500.0,200.0,Loamy,223.7,23.2
Maharashtra,YAVATMAL,1998.0,Kharif,Urad,24100.0,13000.0,Loamy,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Castor seed,400.0,100.0,Sandy,223.7,23.2
Maharashtra,AMRAVATI,1998.0,Kharif,Castor seed,700.0,200.0,Sandy,223.7,23.2
Maharashtra,BEED,1998.0,Kharif,Castor seed,3100.0,800.0,Sandy,223.7,23.2
Maharashtra,BHANDARA,1998.0,Kharif,Castor seed,300.0,100.0,Sandy,223.7,23.2
Maharashtra,BULDHANA,1998.0,Kharif,Castor seed,700.0,200.0,Sandy,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Castor seed,400.0,100.0,Sandy,223.7,23.2
Maharashtra,JALGAON,1998.0,Kharif,Castor seed,400.0,200.0,Sandy,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Castor seed,200.0,100.0,Sandy,223.7,23.2
Maharashtra,NAGPUR,1998.0,Kharif,Castor seed,200.0,100.0,Sandy,223.7,23.2
Maharashtra,NANDED,1998.0,Kharif,Castor seed,700.0,200.0,Sandy,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Castor seed,300.0,100.0,Sandy,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Castor seed,500.0,100.0,Sandy,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Castor seed,800.0,300.0,Sandy,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Castor seed,200.0,100.0,Sandy,223.7,23.2
Maharashtra,SOLAPUR,1998.0,Kharif,Castor seed,200.0,100.0,Sandy,223.7,23.2
Maharashtra,YAVATMAL,1998.0,Kharif,Castor seed,600.0,100.0,Sandy,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Cotton(lint),12100.0,19900.0,Black,223.7,23.2
Maharashtra,AKOLA,1998.0,Kharif,Cotton(lint),360300.0,246500.0,Black,223.7,23.2
Maharashtra,AMRAVATI,1998.0,Kharif,Cotton(lint),320900.0,142900.0,Black,223.7,23.2
Maharashtra,AURANGABAD,1998.0,Kharif,Cotton(lint),152600.0,148300.0,Black,223.7,23.2
Maharashtra,BEED,1998.0,Kharif,Cotton(lint),110300.0,91400.0,Black,223.7,23.2
Maharashtra,BULDHANA,1998.0,Kharif,Cotton(lint),265800.0,202500.0,Black,223.7,23.2
Maharashtra,CHANDRAPUR,1998.0,Kharif,Cotton(lint),52700.0,44300.0,Black,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Cotton(lint),94600.0,103300.0,Black,223.7,23.2
Maharashtra,JALGAON,1998.0,Kharif,Cotton(lint),371900.0,489500.0,Black,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Cotton(lint),162600.0,173400.0,Black,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Cotton(lint),100.0,100.0,Black,223.7,23.2
Maharashtra,LATUR,1998.0,Kharif,Cotton(lint),31600.0,25400.0,Black,223.7,23.2
Maharashtra,NAGPUR,1998.0,Kharif,Cotton(lint),56500.0,69900.0,Black,223.7,23.2
Maharashtra,NANDED,1998.0,Kharif,Cotton(lint),278100.0,208600.0,Black,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Cotton(lint),4200.0,4400.0,Black,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Cotton(lint),4000.0,3200.0,Black,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Cotton(lint),330000.0,281800.0,Black,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Cotton(lint),300.0,500.0,Black,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Cotton(lint),3100.0,5300.0,Black,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Cotton(lint),4700.0,8100.0,Black,223.7,23.2
Maharashtra,SOLAPUR,1998.0,Kharif,Cotton(lint),4900.0,6800.0,Black,223.7,23.2
Maharashtra,WARDHA,1998.0,Kharif,Cotton(lint),132200.0,100300.0,Black,223.7,23.2
Maharashtra,YAVATMAL,1998.0,Kharif,Cotton(lint),445600.0,242500.0,Black,223.7,23.2
Maharashtra,AHMEDNAGAR,1998.0,Kharif,Groundnut,7100.0,6200.0,Loamy,223.7,23.2
Maharashtra,AKOLA,1998.0,Kharif,Groundnut,1600.0,1100.0,Loamy,223.7,23.2
Maharashtra,AMRAVATI,1998.0,Kharif,Groundnut,8500.0,9100.0,Loamy,223.7,23.2
Maharashtra,AURANGABAD,1998.0,Kharif,Groundnut,11400.0,7100.0,Loamy,223.7,23.2
Maharashtra,BEED,1998.0,Kharif,Groundnut,12400.0,6900.0,Loamy,223.7,23.2
Maharashtra,BHANDARA,1998.0,Kharif,Groundnut,200.0,200.0,Loamy,223.7,23.2
Maharashtra,BULDHANA,1998.0,Kharif,Groundnut,7500.0,5700.0,Loamy,223.7,23.2
Maharashtra,DHULE,1998.0,Kharif,Groundnut,51000.0,38200.0,Loamy,223.7,23.2
Maharashtra,JALGAON,1998.0,Kharif,Groundnut,8300.0,7200.0,Loamy,223.7,23.2
Maharashtra,JALNA,1998.0,Kharif,Groundnut,2300.0,1200.0,Loamy,223.7,23.2
Maharashtra,KOLHAPUR,1998.0,Kharif,Groundnut,60400.0,116000.0,Loamy,223.7,23.2
Maharashtra,LATUR,1998.0,Kharif,Groundnut,17200.0,6800.0,Loamy,223.7,23.2
Maharashtra,NAGPUR,1998.0,Kharif,Groundnut,12600.0,11100.0,Loamy,223.7,23.2
Maharashtra,NANDED,1998.0,Kharif,Groundnut,800.0,300.0,Loamy,223.7,23.2
Maharashtra,NASHIK,1998.0,Kharif,Groundnut,42100.0,42100.0,Loamy,223.7,23.2
Maharashtra,OSMANABAD,1998.0,Kharif,Groundnut,10900.0,4200.0,Loamy,223.7,23.2
Maharashtra,PARBHANI,1998.0,Kharif,Groundnut,600.0,200.0,Loamy,223.7,23.2
Maharashtra,PUNE,1998.0,Kharif,Groundnut,45000.0,66100.0,Loamy,223.7,23.2
Maharashtra,RAIGAD,1998.0,Kharif,Groundnut,100.0,100.0,Loamy,223.7,23.2
Maharashtra,RATNAGIRI,1998.0,Kharif,Groundnut,100.0,100.0,Loamy,223.7,23.2
Maharashtra,SANGLI,1998.0,Kharif,Groundnut,37100.0,51400.0,Loamy,223.7,23.2
Maharashtra,SATARA,1998.0,Kharif,Groundnut,55100.0,81500.0,Loamy,223.7,23.2
